SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22018,201609,21801124,28-Mar-19,MIA vs. DAL,W,37,9,17,0.529,0,2,0,5,7,0.714,3,9,12,11,1,1,3,4,23,10,1
22018,201609,21801109,26-Mar-19,MIA vs. ORL,L,26,1,6,0.167,0,2,0,0,0,0,0,0,0,3,0,0,2,4,2,1,1
22018,201609,21801089,23-Mar-19,MIA @ WAS,W,29,3,9,0.333,1,5,0.2,2,4,0.5,0,1,1,2,0,0,0,3,9,-9,1
22018,201609,21801085,22-Mar-19,MIA @ MIL,L,22,0,9,0,0,3,0,0,0,0,0,5,5,4,1,0,3,0,0,-21,1
22018,201609,21801071,20-Mar-19,MIA @ SAS,W,22,8,13,0.615,4,7,0.571,2,3,0.667,1,1,2,2,0,0,1,2,22,-5,1
22018,201609,21801054,18-Mar-19,MIA @ OKC,W,29,9,17,0.529,6,9,0.667,2,2,1,0,5,5,11,2,0,0,3,26,14,1
22018,201609,21801045,17-Mar-19,MIA vs. CHA,W,28,7,11,0.636,4,6,0.667,1,1,1,0,2,2,4,0,0,1,4,19,7,2
22018,201609,21801029,15-Mar-19,MIA vs. MIL,L,19,2,9,0.222,0,2,0,0,0,0,0,4,4,3,0,0,0,1,4,-16,2
22018,201609,21801014,13-Mar-19,MIA vs. DET,W,19,4,9,0.444,2,4,0.5,0,0,0,0,2,2,4,2,0,1,1,10,11,1
22018,201609,21800993,10-Mar-19,MIA vs. TOR,L,21,4,8,0.5,1,3,0.333,2,4,0.5,0,4,4,3,0,0,2,3,11,1,1
22018,201609,21800979,8-Mar-19,MIA vs. CLE,W,16,5,9,0.556,1,3,0.333,0,1,0,0,1,1,1,0,0,2,1,11,0,1
22018,201609,21800925,28-Feb-19,MIA @ HOU,L,25,5,12,0.417,3,6,0.5,8,8,1,0,5,5,5,1,0,0,1,21,15,1
22018,201609,21800915,27-Feb-19,MIA vs. GSW,W,20,7,11,0.636,4,7,0.571,9,9,1,0,3,3,1,0,0,2,6,27,13,1
22018,201609,21800901,25-Feb-19,MIA vs. PHX,L,23,5,12,0.417,0,3,0,0,0,0,0,0,0,4,0,0,1,1,10,-5,1
22018,201609,21800888,23-Feb-19,MIA vs. DET,L,16,2,6,0.333,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,-11,1
22018,201609,21800401,10-Dec-18,MIA @ LAL,L,18,3,9,0.333,1,4,0.25,0,0,0,0,2,2,2,0,0,2,0,7,-9,1
22018,201609,21800376,7-Dec-18,MIA @ PHX,W,21,5,12,0.417,1,3,0.333,0,0,0,0,1,1,10,3,0,3,0,11,15,1
22018,201609,21800217,16-Nov-18,MIA @ IND,L,34,3,8,0.375,0,3,0,2,4,0.5,0,1,1,3,1,0,3,1,8,1,1
22018,201609,21800205,14-Nov-18,MIA @ BKN,W,29,8,15,0.533,1,4,0.25,4,6,0.667,0,3,3,4,0,0,3,2,21,5,1
22018,201609,21800191,12-Nov-18,MIA vs. PHI,L,29,8,15,0.533,1,4,0.25,5,7,0.714,0,3,3,5,2,1,2,4,22,-14,1
22018,201609,21800177,10-Nov-18,MIA vs. WAS,L,21,0,7,0,0,0,0,0,0,0,1,1,2,3,1,0,3,4,0,-3,1
22018,201609,21800140,5-Nov-18,MIA @ DET,W,33,7,18,0.389,1,6,0.167,6,7,0.857,2,5,7,6,0,1,3,1,21,2,1
22018,201609,21800096,30-Oct-18,MIA @ CHA,L,25,3,11,0.273,1,6,0.167,2,2,1,0,1,1,3,0,0,4,2,9,-11,1
22018,201609,21800089,29-Oct-18,MIA vs. SAC,L,31,7,16,0.438,4,9,0.444,2,2,1,0,1,1,5,2,0,2,3,20,-19,1
22018,201609,21800079,27-Oct-18,MIA vs. POR,W,35,10,19,0.526,4,9,0.444,4,5,0.8,1,2,3,5,0,0,2,2,28,7,1
22018,201609,21800054,24-Oct-18,MIA vs. NYK,W,29,4,9,0.444,2,3,0.667,3,4,0.75,0,5,5,3,0,0,1,2,13,26,1
22018,201609,21800030,20-Oct-18,MIA vs. CHA,L,39,7,17,0.412,2,6,0.333,4,5,0.8,1,3,4,7,0,0,1,1,20,9,1
22018,201609,21800015,18-Oct-18,MIA @ WAS,W,31,3,18,0.167,1,6,0.167,1,1,1,3,3,6,8,1,1,3,3,8,0,1
22018,201609,21800006,17-Oct-18,MIA @ ORL,L,33,9,14,0.643,3,7,0.429,5,7,0.714,0,4,4,4,0,1,3,5,26,20,1
22018,201933,21801210,9-Apr-19,DET vs. MEM,W,18,2,5,0.4,1,2,0.5,0,0,0,0,2,2,1,1,1,0,2,5,-10,1
22018,201933,21801198,7-Apr-19,DET vs. CHA,L,34,5,18,0.278,2,11,0.182,4,5,0.8,1,3,4,4,0,0,4,3,16,-6,1
22018,201933,21801186,5-Apr-19,DET @ OKC,L,35,11,20,0.55,9,14,0.643,14,16,0.875,0,7,7,3,2,0,1,0,45,-11,1
22018,201933,21801122,28-Mar-19,DET vs. ORL,W,33,8,18,0.444,2,5,0.4,2,3,0.667,2,8,10,5,1,0,3,3,20,16,1
22018,201933,21801115,26-Mar-19,DET @ DEN,L,38,12,32,0.375,2,10,0.2,3,4,0.75,6,9,15,5,1,0,2,2,29,14,1
22018,201933,21801101,24-Mar-19,DET @ GSW,L,33,6,14,0.429,3,7,0.429,9,10,0.9,1,5,6,8,0,0,1,1,24,-14,1
22018,201933,21801093,23-Mar-19,DET @ POR,L,35,10,18,0.556,3,8,0.375,4,4,1,0,2,2,6,1,0,2,3,27,1,1
22018,201933,21801077,21-Mar-19,DET @ PHX,W,31,4,17,0.235,2,11,0.182,7,10,0.7,1,6,7,8,1,1,2,4,17,6,1
22018,201933,21801044,17-Mar-19,DET vs. TOR,W,33,9,21,0.429,4,8,0.5,3,5,0.6,2,6,8,3,0,0,5,5,25,-2,2
22018,201933,21801026,15-Mar-19,DET vs. LAL,W,34,3,12,0.25,2,6,0.333,7,12,0.583,0,2,2,9,0,0,4,2,15,17,1
22018,201933,21801014,13-Mar-19,DET @ MIA,L,30,4,9,0.444,2,6,0.333,3,4,0.75,0,4,4,3,1,1,3,2,13,-32,1
22018,201933,21801003,11-Mar-19,DET @ BKN,L,26,1,10,0.1,1,5,0.2,7,8,0.875,2,5,7,6,1,0,4,2,10,-20,1
22018,201933,21800992,10-Mar-19,DET vs. CHI,W,27,10,14,0.714,3,6,0.5,5,6,0.833,1,5,6,5,1,0,1,1,28,19,1
22018,201933,21800980,8-Mar-19,DET @ CHI,W,33,10,19,0.526,3,9,0.333,4,5,0.8,1,2,3,3,0,0,3,2,27,-2,1
22018,201933,21800966,6-Mar-19,DET vs. MIN,W,30,4,13,0.308,0,4,0,1,2,0.5,1,5,6,7,2,0,0,3,9,8,1
22018,201933,21800949,3-Mar-19,DET vs. TOR,W,42,9,21,0.429,2,8,0.25,7,10,0.7,1,6,7,1,0,1,5,2,27,-5,1
22018,201933,21800935,2-Mar-19,DET @ CLE,W,26,6,10,0.6,2,4,0.5,0,0,0,2,5,7,9,0,1,3,0,14,22,1
22018,201933,21800917,27-Feb-19,DET @ SAS,L,35,6,18,0.333,3,7,0.429,2,2,1,1,6,7,7,0,0,1,2,17,-14,1
22018,201933,21800899,25-Feb-19,DET vs. IND,W,35,6,18,0.333,5,10,0.5,3,8,0.375,2,8,10,10,1,0,2,2,20,7,1
22018,201933,21800888,23-Feb-19,DET @ MIA,W,33,7,19,0.368,2,8,0.25,4,7,0.571,1,3,4,6,0,0,3,3,20,21,1
22018,201933,21800877,22-Feb-19,DET @ ATL,W,23,6,13,0.462,2,6,0.333,1,2,0.5,1,3,4,1,0,1,2,1,15,21,1
22018,201933,21800855,13-Feb-19,DET @ BOS,L,37,10,19,0.526,4,8,0.5,8,12,0.667,3,5,8,5,0,0,2,2,32,1,1
22018,201933,21800840,11-Feb-19,DET vs. WAS,W,40,12,23,0.522,4,10,0.4,3,4,0.75,2,7,9,9,0,0,2,5,31,-2,1
22018,201933,21800817,8-Feb-19,DET vs. NYK,W,29,6,13,0.462,2,7,0.286,12,15,0.8,2,4,6,4,0,0,3,2,26,7,1
22018,201933,21800799,5-Feb-19,DET @ NYK,W,38,10,17,0.588,3,6,0.5,6,8,0.75,1,5,6,8,0,0,5,3,29,24,1
22018,201933,21800790,4-Feb-19,DET vs. DEN,W,23,6,8,0.75,1,1,1,4,5,0.8,2,5,7,4,0,1,5,1,17,12,1
22018,201933,21800775,2-Feb-19,DET vs. LAC,L,42,9,23,0.391,3,12,0.25,3,4,0.75,0,11,11,6,0,0,5,5,24,1,1
22018,201933,21800764,31-Jan-19,DET vs. DAL,W,39,8,26,0.308,2,7,0.286,6,8,0.75,4,6,10,6,1,0,2,3,24,5,1
22018,201933,21800750,29-Jan-19,DET vs. MIL,L,39,6,16,0.375,3,9,0.333,3,4,0.75,1,6,7,9,0,0,5,5,18,-5,1
22018,201933,21800726,25-Jan-19,DET @ DAL,L,40,12,24,0.5,3,9,0.333,8,11,0.727,3,4,7,4,1,0,6,2,35,2,1
22018,201933,21800714,23-Jan-19,DET @ NOP,W,38,14,28,0.5,4,9,0.444,5,6,0.833,2,7,9,7,1,0,1,2,37,7,1
22018,201933,21800693,21-Jan-19,DET @ WAS,L,36,9,16,0.563,4,7,0.571,7,11,0.636,0,9,9,4,0,0,3,2,29,-5,1
22018,201933,21800680,19-Jan-19,DET vs. SAC,L,38,12,23,0.522,1,4,0.25,13,15,0.867,3,3,6,3,3,0,5,4,38,-14,1
22018,201933,21800672,18-Jan-19,DET vs. MIA,W,37,10,24,0.417,3,9,0.333,9,11,0.818,2,9,11,9,1,0,5,3,32,-1,1
22018,201933,21800657,16-Jan-19,DET vs. ORL,W,40,11,18,0.611,1,2,0.5,7,10,0.7,0,4,4,5,0,2,2,2,30,0,1
22018,201933,21800648,14-Jan-19,DET @ UTA,L,36,7,17,0.412,3,11,0.273,2,2,1,0,4,4,4,1,1,4,3,19,-8,1
22018,201933,21800630,12-Jan-19,DET @ LAC,W,40,13,23,0.565,5,13,0.385,13,14,0.929,0,8,8,5,3,1,4,4,44,11,1
22018,201933,21800616,9-Jan-19,DET @ LAL,L,37,6,14,0.429,2,8,0.25,2,2,1,0,0,0,6,1,0,4,3,16,-22,1
22018,201933,21800591,7-Jan-19,DET vs. SAS,L,37,13,21,0.619,2,5,0.4,6,6,1,0,2,2,8,0,0,3,1,34,4,1
22018,201933,21800577,5-Jan-19,DET vs. UTA,L,39,13,21,0.619,3,7,0.429,5,6,0.833,2,8,10,5,2,0,3,2,34,8,1
22018,201933,21800560,2-Jan-19,DET @ MEM,W,39,11,23,0.478,2,8,0.25,2,5,0.4,1,7,8,7,2,0,0,3,26,13,1
22018,201933,21800550,1-Jan-19,DET @ MIL,L,33,9,20,0.45,4,9,0.444,7,7,1,4,5,9,4,1,1,6,5,29,-19,1
22018,201933,21800536,30-Dec-18,DET @ ORL,L,34,4,10,0.4,1,2,0.5,6,6,1,0,2,2,5,1,0,1,2,15,-4,1
22018,201933,21800518,28-Dec-18,DET @ IND,L,32,6,14,0.429,3,7,0.429,3,3,1,1,6,7,5,0,0,7,3,18,-23,1
22018,201933,21800502,26-Dec-18,DET vs. WAS,W,34,9,19,0.474,4,9,0.444,1,1,1,2,7,9,6,2,1,4,1,23,11,1
22018,201933,21800486,23-Dec-18,DET vs. ATL,L,39,4,14,0.286,1,7,0.143,6,9,0.667,0,7,7,3,1,0,5,3,15,5,1
22018,201933,21800469,21-Dec-18,DET @ CHA,L,37,8,16,0.5,0,4,0,7,9,0.778,1,6,7,5,0,1,2,4,23,-7,1
22018,201933,21800463,19-Dec-18,DET @ MIN,W,42,13,22,0.591,5,10,0.5,3,6,0.5,1,7,8,4,0,1,2,4,34,15,1
22018,201933,21800443,17-Dec-18,DET vs. MIL,L,35,4,13,0.308,2,7,0.286,9,12,0.75,0,10,10,11,1,0,10,3,19,-2,1
22018,201933,21800431,15-Dec-18,DET vs. BOS,W,36,8,16,0.5,1,2,0.5,10,13,0.769,2,6,8,6,1,0,5,2,27,-3,1
22018,201933,21800405,12-Dec-18,DET @ CHA,L,36,9,16,0.563,3,6,0.5,5,9,0.556,0,10,10,7,0,1,2,2,26,-1,1
22018,201933,21800387,9-Dec-18,DET vs. NOP,L,38,13,25,0.52,4,9,0.444,5,8,0.625,0,5,5,2,1,1,3,1,35,-11,1
22018,201933,21800369,7-Dec-18,DET vs. PHI,L,38,7,15,0.467,0,2,0,17,24,0.708,2,10,12,6,0,0,4,5,31,-6,1
22018,201933,21800361,5-Dec-18,DET @ MIL,L,30,11,22,0.5,4,11,0.364,5,6,0.833,0,7,7,4,0,1,7,2,31,-17,1
22018,201933,21800343,3-Dec-18,DET vs. OKC,L,30,7,18,0.389,3,8,0.375,3,4,0.75,1,4,5,4,2,1,1,0,20,-22,1
22018,201933,21800331,1-Dec-18,DET vs. GSW,W,34,9,22,0.409,2,9,0.222,6,6,1,0,6,6,5,0,0,2,1,26,3,1
22018,201933,21800321,30-Nov-18,DET vs. CHI,W,31,7,12,0.583,2,4,0.5,4,7,0.571,1,9,10,5,0,0,2,5,20,21,1
22018,201933,21800301,27-Nov-18,DET vs. NYK,W,36,9,21,0.429,0,5,0,12,16,0.75,0,4,4,5,0,0,2,0,30,0,1
22018,201933,21800287,25-Nov-18,DET vs. PHX,W,35,7,16,0.438,2,8,0.25,0,0,0,0,3,3,11,0,0,5,2,16,7,1
22018,201933,21800267,23-Nov-18,DET vs. HOU,W,43,9,18,0.5,2,6,0.333,8,12,0.667,2,7,9,4,0,0,4,3,28,5,1
22018,201933,21800258,21-Nov-18,DET @ HOU,L,38,9,21,0.429,6,9,0.667,13,15,0.867,5,6,11,4,0,0,9,5,37,-9,1
22018,201933,21800240,19-Nov-18,DET vs. CLE,W,37,7,12,0.583,2,4,0.5,5,5,1,1,11,12,5,1,1,5,4,21,20,1
22018,201933,21800206,14-Nov-18,DET @ TOR,W,40,13,22,0.591,3,8,0.375,1,2,0.5,1,11,12,3,3,2,5,2,30,6,1
22018,201933,21800184,11-Nov-18,DET vs. CHA,L,30,4,16,0.25,0,5,0,2,3,0.667,3,3,6,5,0,1,3,3,10,-19,1
22018,201933,21800169,9-Nov-18,DET @ ATL,W,26,2,10,0.2,1,5,0.2,1,3,0.333,0,9,9,9,2,0,1,2,6,22,1
22018,201933,21800154,7-Nov-18,DET @ ORL,W,35,7,17,0.412,1,5,0.2,5,6,0.833,1,4,5,3,1,0,3,3,20,-8,1
22018,201933,21800140,5-Nov-18,DET vs. MIA,L,40,8,21,0.381,2,8,0.25,6,8,0.75,3,12,15,7,1,0,4,6,24,15,1
22018,201933,21800125,3-Nov-18,DET @ PHI,L,37,12,21,0.571,2,7,0.286,12,16,0.75,1,12,13,6,2,0,7,5,38,-9,1
22018,201933,21800104,31-Oct-18,DET @ BKN,L,42,8,18,0.444,4,8,0.5,5,7,0.714,2,7,9,4,2,1,6,5,25,-14,1
22018,201933,21800099,30-Oct-18,DET @ BOS,L,34,8,17,0.471,0,4,0,8,8,1,0,15,15,3,0,1,5,5,24,-13,1
22018,201933,21800074,27-Oct-18,DET vs. BOS,L,30,2,13,0.154,0,4,0,3,4,0.75,0,6,6,3,0,0,3,1,7,-14,1
22018,201933,21800063,25-Oct-18,DET vs. CLE,W,36,9,13,0.692,4,5,0.8,4,5,0.8,3,7,10,3,1,1,6,3,26,6,1
22018,201933,21800049,23-Oct-18,DET vs. PHI,W,44,20,35,0.571,5,10,0.5,5,11,0.455,3,11,14,6,0,1,1,4,50,4,1
22018,201933,21800031,20-Oct-18,DET @ CHI,W,35,12,23,0.522,5,7,0.714,4,6,0.667,4,8,12,5,0,1,0,1,33,17,1
22018,201933,21800004,17-Oct-18,DET vs. BKN,W,34,8,17,0.471,1,1,1,9,11,0.818,2,6,8,6,0,0,1,0,26,8,1
22018,201935,21801218,9-Apr-19,HOU @ OKC,L,37,11,28,0.393,5,15,0.333,12,13,0.923,1,9,10,3,1,1,4,4,39,1,1
22018,201935,21801200,7-Apr-19,HOU vs. PHX,W,29,10,14,0.714,5,6,0.833,5,7,0.714,0,13,13,9,2,0,6,3,30,39,1
22018,201935,21801184,5-Apr-19,HOU vs. NYK,W,29,8,21,0.381,5,13,0.385,5,5,1,1,8,9,8,1,1,3,2,26,29,1
22018,201935,21801176,3-Apr-19,HOU @ LAC,W,30,9,15,0.6,3,7,0.429,10,12,0.833,1,6,7,7,0,0,6,3,31,16,1
22018,201935,21801163,2-Apr-19,HOU @ SAC,W,29,12,19,0.632,7,12,0.583,5,6,0.833,0,3,3,10,1,0,2,2,36,29,1
22018,201935,21801138,30-Mar-19,HOU vs. SAC,W,38,13,31,0.419,7,23,0.304,17,18,0.944,1,10,11,10,0,0,3,1,50,17,1
22018,201935,21801126,28-Mar-19,HOU vs. DEN,W,32,10,22,0.455,5,11,0.455,13,14,0.929,2,4,6,6,1,1,4,2,38,14,1
22018,201935,21801111,26-Mar-19,HOU @ MIL,L,38,9,26,0.346,1,9,0.111,4,5,0.8,0,10,10,7,0,2,4,4,23,-14,1
22018,201935,21801099,24-Mar-19,HOU @ NOP,W,29,10,19,0.526,6,12,0.5,2,2,1,0,3,3,4,1,1,6,1,28,14,1
22018,201935,21801084,22-Mar-19,HOU vs. SAS,W,37,19,34,0.559,9,13,0.692,14,17,0.824,2,5,7,1,3,0,3,3,61,18,1
22018,201935,21801070,20-Mar-19,HOU @ MEM,L,46,18,39,0.462,9,17,0.529,12,12,1,1,6,7,8,2,2,3,3,57,11,1
22018,201935,21801060,19-Mar-19,HOU @ ATL,W,33,8,18,0.444,4,11,0.364,11,12,0.917,0,8,8,10,1,1,4,1,31,10,1
22018,201935,21801048,17-Mar-19,HOU vs. MIN,W,32,8,24,0.333,4,12,0.333,0,0,0,0,2,2,10,1,0,3,4,20,20,2
22018,201935,21801030,15-Mar-19,HOU vs. PHX,W,42,12,25,0.48,3,11,0.273,14,17,0.824,0,9,9,11,6,3,6,3,41,3,2
22018,201935,21801018,13-Mar-19,HOU vs. GSW,L,37,10,23,0.435,2,12,0.167,7,9,0.778,0,3,3,10,3,0,2,1,29,1,1
22018,201935,21801004,11-Mar-19,HOU vs. CHA,W,35,7,21,0.333,3,9,0.333,11,12,0.917,1,5,6,10,3,0,4,3,28,11,1
22018,201935,21800997,10-Mar-19,HOU @ DAL,W,34,7,25,0.28,3,15,0.2,3,3,1,1,4,5,4,0,1,5,5,20,4,1
22018,201935,21800981,8-Mar-19,HOU vs. PHI,W,32,11,22,0.5,3,11,0.273,6,7,0.857,0,10,10,7,2,0,5,3,31,15,1
22018,201935,21800961,5-Mar-19,HOU @ TOR,W,37,12,30,0.4,3,9,0.333,8,8,1,0,1,1,3,3,0,1,4,35,-10,1
22018,201935,21800945,3-Mar-19,HOU @ BOS,W,39,14,31,0.452,6,18,0.333,8,9,0.889,0,7,7,4,2,1,4,6,42,13,1
22018,201935,21800925,28-Feb-19,HOU vs. MIA,W,44,16,32,0.5,8,18,0.444,18,18,1,2,5,7,10,4,1,4,1,58,10,1
22018,201935,21800911,27-Feb-19,HOU @ CHA,W,36,10,29,0.345,1,11,0.091,9,9,1,0,3,3,7,2,1,1,2,30,-14,1
22018,201935,21800903,25-Feb-19,HOU vs. ATL,W,36,7,21,0.333,0,10,0,14,16,0.875,0,5,5,4,1,0,6,1,28,5,1
22018,201935,21800872,21-Feb-19,HOU @ LAL,L,37,11,24,0.458,2,10,0.2,6,7,0.857,0,6,6,6,1,1,8,6,30,-8,1
22018,201935,21800861,13-Feb-19,HOU @ MIN,L,40,15,34,0.441,8,22,0.364,4,4,1,2,3,5,6,0,0,6,2,42,-14,1
22018,201935,21800844,11-Feb-19,HOU vs. DAL,W,36,9,23,0.391,6,17,0.353,7,7,1,1,7,8,7,5,0,5,1,31,8,1
22018,201935,21800832,9-Feb-19,HOU vs. OKC,L,37,11,28,0.393,6,16,0.375,14,15,0.933,0,2,2,1,1,0,5,2,42,-9,1
22018,201935,21800809,6-Feb-19,HOU @ SAC,W,32,13,26,0.5,8,13,0.615,2,2,1,2,4,6,1,2,1,2,4,36,16,1
22018,201935,21800794,4-Feb-19,HOU @ PHX,W,38,15,26,0.577,5,13,0.385,9,11,0.818,0,8,8,6,3,1,3,3,44,19,1
22018,201935,21800786,2-Feb-19,HOU @ UTA,W,40,12,22,0.545,4,12,0.333,15,15,1,0,12,12,5,6,4,5,4,43,31,1
22018,201935,21800774,1-Feb-19,HOU @ DEN,L,37,9,21,0.429,7,14,0.5,5,9,0.556,2,4,6,9,2,1,5,2,30,-24,1
22018,201935,21800753,29-Jan-19,HOU vs. NOP,L,39,11,32,0.344,6,18,0.333,9,10,0.9,2,9,11,6,4,1,5,1,37,-5,1
22018,201935,21800737,27-Jan-19,HOU vs. ORL,W,37,14,27,0.519,4,12,0.333,8,9,0.889,1,10,11,6,1,3,5,3,40,-1,1
22018,201935,21800724,25-Jan-19,HOU vs. TOR,W,40,9,25,0.36,2,13,0.154,15,15,1,0,2,2,7,0,1,4,2,35,-8,1
22018,201935,21800710,23-Jan-19,HOU @ NYK,W,40,17,38,0.447,5,20,0.25,22,25,0.88,6,9,15,4,5,0,5,3,61,19,1
22018,201935,21800699,21-Jan-19,HOU @ PHI,L,31,12,26,0.462,6,13,0.462,7,8,0.875,2,4,6,3,1,2,6,4,37,-23,1
22018,201935,21800686,19-Jan-19,HOU vs. LAL,W,42,14,30,0.467,8,19,0.421,12,15,0.8,3,5,8,6,4,1,6,3,48,11,1
22018,201935,21800659,16-Jan-19,HOU vs. BKN,L,45,16,34,0.471,5,19,0.263,21,23,0.913,1,9,10,6,1,1,4,5,58,-8,1
22018,201935,21800646,14-Jan-19,HOU vs. MEM,W,34,17,33,0.515,6,15,0.4,17,18,0.944,2,7,9,2,2,1,5,4,57,25,1
22018,201935,21800641,13-Jan-19,HOU @ ORL,L,43,11,32,0.344,1,17,0.059,15,16,0.938,2,7,9,12,4,0,4,3,38,0,1
22018,201935,21800625,11-Jan-19,HOU vs. CLE,W,30,12,24,0.5,8,16,0.5,11,11,1,0,10,10,12,2,2,4,2,43,28,1
22018,201935,21800610,9-Jan-19,HOU vs. MIL,L,41,13,30,0.433,6,16,0.375,10,11,0.909,1,10,11,6,2,1,9,4,42,2,1
22018,201935,21800593,7-Jan-19,HOU vs. DEN,W,40,7,18,0.389,6,15,0.4,12,15,0.8,0,5,5,14,1,1,6,4,32,23,1
22018,201935,21800582,5-Jan-19,HOU @ POR,L,37,13,35,0.371,5,17,0.294,7,7,1,0,5,5,7,1,1,7,4,38,-14,1
22018,201935,21800565,3-Jan-19,HOU @ GSW,W,44,13,32,0.406,10,23,0.435,8,9,0.889,2,8,10,15,1,2,7,4,44,5,1
22018,201935,21800544,31-Dec-18,HOU vs. MEM,W,41,8,19,0.421,6,12,0.5,21,27,0.778,1,9,10,13,2,0,9,3,43,21,1
22018,201935,21800528,29-Dec-18,HOU @ NOP,W,37,10,25,0.4,7,17,0.412,14,14,1,3,6,9,6,3,2,7,4,41,-6,1
22018,201935,21800512,27-Dec-18,HOU vs. BOS,W,39,11,26,0.423,9,18,0.5,14,17,0.824,0,2,2,6,0,1,6,2,45,3,1
22018,201935,21800498,25-Dec-18,HOU vs. OKC,W,39,15,35,0.429,5,16,0.313,6,7,0.857,2,4,6,7,2,1,6,3,41,4,1
22018,201935,21800483,22-Dec-18,HOU vs. SAS,W,41,12,34,0.353,7,19,0.368,8,9,0.889,2,2,4,10,2,0,3,4,39,14,1
22018,201935,21800467,20-Dec-18,HOU @ MIA,L,43,7,23,0.304,6,14,0.429,15,18,0.833,1,5,6,12,2,0,3,4,35,6,1
22018,201935,21800461,19-Dec-18,HOU vs. WAS,W,34,10,18,0.556,6,11,0.545,9,9,1,0,3,3,9,2,0,2,4,35,12,1
22018,201935,21800445,17-Dec-18,HOU vs. UTA,W,41,14,31,0.452,4,12,0.333,15,16,0.938,0,6,6,5,5,0,5,4,47,-1,1
22018,201935,21800432,15-Dec-18,HOU @ MEM,W,41,9,14,0.643,3,7,0.429,11,13,0.846,0,12,12,10,2,0,5,1,32,3,1
22018,201935,21800416,13-Dec-18,HOU vs. LAL,W,35,14,26,0.538,4,12,0.333,18,19,0.947,2,8,10,11,2,0,6,4,50,14,1
22018,201935,21800402,11-Dec-18,HOU vs. POR,W,32,10,21,0.476,4,9,0.444,5,7,0.714,0,1,1,4,1,0,2,4,29,-15,1
22018,201935,21800378,8-Dec-18,HOU @ DAL,L,37,11,22,0.5,6,16,0.375,7,7,1,0,4,4,8,1,1,6,5,35,-8,1
22018,201935,21800367,6-Dec-18,HOU @ UTA,L,28,5,16,0.313,2,8,0.25,3,3,1,1,5,6,2,0,0,7,3,15,-27,1
22018,201935,21800348,3-Dec-18,HOU @ MIN,L,37,8,17,0.471,3,7,0.429,10,13,0.769,0,4,4,8,2,1,5,5,29,-13,1
22018,201935,21800334,1-Dec-18,HOU vs. CHI,W,30,9,16,0.563,6,11,0.545,6,7,0.857,0,6,6,7,1,1,7,1,30,11,1
22018,201935,21800326,30-Nov-18,HOU @ SAS,W,28,9,20,0.45,3,11,0.273,2,2,1,1,6,7,10,0,1,2,4,23,33,1
22018,201935,21800309,28-Nov-18,HOU vs. DAL,L,37,7,15,0.467,4,11,0.364,7,9,0.778,1,10,11,17,6,0,8,4,25,-16,1
22018,201935,21800296,26-Nov-18,HOU @ WAS,L,47,17,32,0.531,7,15,0.467,13,15,0.867,1,7,8,13,3,0,11,4,54,7,1
22018,201935,21800279,24-Nov-18,HOU @ CLE,L,44,14,30,0.467,5,12,0.417,7,12,0.583,1,3,4,13,1,0,9,3,40,-2,1
22018,201935,21800267,23-Nov-18,HOU @ DET,L,41,9,27,0.333,3,11,0.273,12,14,0.857,1,1,2,8,0,1,7,5,33,-13,1
22018,201935,21800258,21-Nov-18,HOU vs. DET,W,36,10,20,0.5,4,9,0.444,19,19,1,1,6,7,9,4,0,6,3,43,9,1
22018,201935,21800231,17-Nov-18,HOU vs. SAC,W,34,10,17,0.588,4,10,0.4,10,10,1,0,4,4,8,3,0,6,3,34,1,1
22018,201935,21800213,15-Nov-18,HOU vs. GSW,W,32,8,23,0.348,4,14,0.286,7,8,0.875,0,3,3,3,2,0,1,4,27,11,1
22018,201935,21800200,13-Nov-18,HOU @ DEN,W,37,7,16,0.438,2,10,0.2,6,8,0.75,1,4,5,11,3,1,4,3,22,13,1
22018,201935,21800185,11-Nov-18,HOU vs. IND,W,38,9,20,0.45,8,18,0.444,14,15,0.933,0,7,7,9,1,1,9,5,40,13,1
22018,201935,21800180,10-Nov-18,HOU @ SAS,L,39,7,27,0.259,1,13,0.077,10,13,0.769,0,6,6,3,2,2,2,3,25,-8,1
22018,201935,21800163,8-Nov-18,HOU @ OKC,L,38,7,19,0.368,4,12,0.333,1,3,0.333,1,7,8,5,2,1,5,3,19,-13,1
22018,201935,21800141,5-Nov-18,HOU @ IND,W,35,7,15,0.467,5,12,0.417,9,9,1,0,4,4,6,3,1,5,5,28,6,1
22018,201935,21800129,3-Nov-18,HOU @ CHI,W,33,7,17,0.412,5,12,0.417,6,8,0.75,0,1,1,7,4,0,8,3,25,9,1
22018,201935,21800057,24-Oct-18,HOU vs. UTA,L,32,10,19,0.526,3,4,0.75,6,9,0.667,1,4,5,7,1,0,7,4,29,-5,1
22018,201935,21800039,21-Oct-18,HOU @ LAC,L,40,11,26,0.423,4,12,0.333,5,6,0.833,0,4,4,14,2,0,3,1,31,5,1
